dist_mi_min,dist_mi_max,weight_lbs_min,weight_lbs_max,rate
1,20,17000,17499,8558
1,20,17500,17999,8721
1,20,18000,18499,8886
1,20,18500,18999,9049
1,20,19000,19499,9215
1,20,19500,19999,9377
1,20,20000,20499,9541
1,20,20500,20999,9706
1,20,21000,21499,9870
1,20,21500,21999,10033
1,20,22000,22499,10197
1,20,22500,22999,10362
1,20,23000,23499,10524
1,20,23500,23999,10690
21,40,1000,1099,1428
21,40,1100,1199,1504
21,40,1200,1299,1581
21,40,1300,1399,1658
21,40,1400,1499,1735
21,40,1500,1599,1812
21,40,1600,1699,1889
21,40,1700,1799,1965
21,40,1800,1899,2043
21,40,1900,1999,2120
21,40,2000,2099,2179
21,40,2100,2199,2226
21,40,2200,2299,2270
21,40,2300,2399,2314
21,40,2400,2499,2361
21,40,2500,2599,2405
21,40,2600,2699,2451
21,40,2700,2799,2494
21,40,2800,2899,2539
21,40,2900,2999,2585
21,40,3000,3099,2629
21,40,3100,3199,2675
21,40,3200,3299,2720
21,40,3300,3399,2764
21,40,3400,3499,2810
21,40,3500,3599,2854
21,40,3600,3699,2898
21,40,3700,3799,2944
21,40,3800,3899,2989
21,40,3900,3999,3034
21,40,4000,4199,3106
21,40,4200,4399,3205
21,40,4400,4599,3304
21,40,4600,4799,3404
21,40,4800,4999,3502
21,40,5000,5199,3600
21,40,5200,5399,3700
21,40,5400,5599,3799
21,40,5600,5799,3898
21,40,5800,5999,3996
21,40,6000,6199,4096
21,40,6200,6399,4194
21,40,6400,6599,4293
21,40,6600,6799,4392
21,40,6800,6999,4489
21,40,7000,7199,4590
21,40,7200,7399,4689
21,40,7400,7599,4788
21,40,7600,7799,4886
21,40,7800,7999,4985
21,40,8000,8199,5084
21,40,8200,8399,5182
21,40,8400,8599,5278
21,40,8600,8799,5375
21,40,8800,8999,5473
21,40,9000,9199,5571
21,40,9200,9399,5669
21,40,9400,9599,5766
21,40,9600,9799,5863
21,40,9800,9999,5961
21,40,10000,10199,6059
21,40,10200,10399,6156
21,40,10400,10599,6253
21,40,10600,10799,6350
21,40,10800,10999,6448
21,40,11000,11199,6546
21,40,11200,11399,6644
21,40,11400,11599,6741
21,40,11600,11799,6838
21,40,11800,11999,6936
21,40,12000,12499,7082
21,40,12500,12999,7273
21,40,13000,13499,7465
21,40,13500,13999,7659
21,40,14000,14499,7850
21,40,14500,14999,8042
21,40,15000,15499,8236
21,40,15500,15999,8428
21,40,16000,16499,8601
21,40,16500,16999,8773
21,40,17000,17499,8949
21,40,17500,17999,9122
21,40,18000,18499,9294
21,40,18500,18999,9468
21,40,19000,19499,9641
21,40,19500,19999,9814
21,40,20000,20499,9987
21,40,20500,20999,10160
21,40,21000,21499,10333
21,40,21500,21999,10507
21,40,22000,22499,10679
21,40,22500,22999,10853
21,40,23000,23499,11026
21,40,23500,23999,11198
41,60,1000,1099,1455
41,60,1100,1199,1536
41,60,1200,1299,1614
41,60,1300,1399,1694
41,60,1400,1499,1773
41,60,1500,1599,1854
41,60,1600,1699,1934
41,60,1700,1799,2012
41,60,1800,1899,2093
41,60,1900,1999,2171
41,60,2000,2099,2234
41,60,2100,2199,2282
41,60,2200,2299,2330
41,60,2300,2399,2378
41,60,2400,2499,2426
41,60,2500,2599,2472
41,60,2600,2699,2521
41,60,2700,2799,2568
41,60,2800,2899,2615
41,60,2900,2999,2664
41,60,3000,3099,2710
41,60,3100,3199,2758
41,60,3200,3299,2805
41,60,3300,3399,2852
41,60,3400,3499,2900
41,60,3500,3599,2949
41,60,3600,3699,2996
41,60,3700,3799,3043
41,60,3800,3899,3091
41,60,3900,3999,3139
41,60,4000,4199,3213
41,60,4200,4399,3317
41,60,4400,4599,3420
41,60,4600,4799,3524
41,60,4800,4999,3627
41,60,5000,5199,3730
41,60,5200,5399,3834
41,60,5400,5599,3939
41,60,5600,5799,4041
41,60,5800,5999,4144
41,60,6000,6199,4250
41,60,6200,6399,4352
41,60,6400,6599,4457
41,60,6600,6799,4561
41,60,6800,6999,4664
41,60,7000,7199,4767
41,60,7200,7399,4871
41,60,7400,7599,4974
41,60,7600,7799,5079
41,60,7800,7999,5182
41,60,8000,8199,5283
41,60,8200,8399,5386
41,60,8400,8599,5488
41,60,8600,8799,5589
41,60,8800,8999,5691
41,60,9000,9199,5793
41,60,9200,9399,5894
41,60,9400,9599,5996
41,60,9600,9799,6099
41,60,9800,9999,6199
41,60,10000,10199,6301
41,60,10200,10399,6403
41,60,10400,10599,6506
41,60,10600,10799,6607
41,60,10800,10999,6709
41,60,11000,11199,6811
41,60,11200,11399,6912
41,60,11400,11599,7015
41,60,11600,11799,7118
41,60,11800,11999,7219
41,60,12000,12499,7371
41,60,12500,12999,7574
41,60,13000,13499,7775
41,60,13500,13999,7979
41,60,14000,14499,8182
41,60,14500,14999,8385
41,60,15000,15499,8588
41,60,15500,15999,8791
41,60,16000,16499,8972
41,60,16500,16999,9155
41,60,17000,17499,9337
41,60,17500,17999,9521
41,60,18000,18499,9702
41,60,18500,18999,9885
41,60,19000,19499,10067
41,60,19500,19999,10250
41,60,20000,20499,10432
41,60,20500,20999,10614
41,60,21000,21499,10798
41,60,21500,21999,10980
41,60,22000,22499,11162
41,60,22500,22999,11344
41,60,23000,23499,11527
41,60,23500,23999,11709
61,80,1000,1099,1483
61,80,1100,1199,1565
61,80,1200,1299,1648
61,80,1300,1399,1730
61,80,1400,1499,1813
61,80,1500,1599,1895
61,80,1600,1699,1977
61,80,1700,1799,2058
61,80,1800,1899,2141
61,80,1900,1999,2224
61,80,2000,2099,2290
61,80,2100,2199,2339
61,80,2200,2299,2389
61,80,2300,2399,2439
61,80,2400,2499,2489
61,80,2500,2599,2539
61,80,2600,2699,2589
61,80,2700,2799,2640
61,80,2800,2899,2691
61,80,2900,2999,2741
61,80,3000,3099,2791
61,80,3100,3199,2841
61,80,3200,3299,2891
61,80,3300,3399,2942
61,80,3400,3499,2990
61,80,3500,3599,3041
61,80,3600,3699,3092
61,80,3700,3799,3142
61,80,3800,3899,3192
61,80,3900,3999,3242
61,80,4000,4199,3320
61,80,4200,4399,3430
61,80,4400,4599,3539
61,80,4600,4799,3646
61,80,4800,4999,3754
61,80,5000,5199,3862
61,80,5200,5399,3971
61,80,5400,5599,4078
61,80,5600,5799,4185
61,80,5800,5999,4295
61,80,6000,6199,4402
61,80,6200,6399,4512
61,80,6400,6599,4619
61,80,6600,6799,4728
61,80,6800,6999,4835
61,80,7000,7199,4945
61,80,7200,7399,5052
61,80,7400,7599,5159
61,80,7600,7799,5268
61,80,7800,7999,5376
61,80,8000,8199,5483
61,80,8200,8399,5590
61,80,8400,8599,5696
61,80,8600,8799,5803
61,80,8800,8999,5908
61,80,9000,9199,6015
61,80,9200,9399,6121
61,80,9400,9599,6227
61,80,9600,9799,6332
61,80,9800,9999,6438
61,80,10000,10199,6545
61,80,10200,10399,6651
61,80,10400,10599,6756
61,80,10600,10799,6863
61,80,10800,10999,6969
61,80,11000,11199,7076
61,80,11200,11399,7181
61,80,11400,11599,7288
61,80,11600,11799,7395
61,80,11800,11999,7501
61,80,12000,12499,7662
61,80,12500,12999,7875
61,80,13000,13499,8087
61,80,13500,13999,8300
61,80,14000,14499,8513
61,80,14500,14999,8726
61,80,15000,15499,8941
61,80,15500,15999,9152
61,80,16000,16499,9343
61,80,16500,16999,9536
61,80,17000,17499,9727
61,80,17500,17999,9919
61,80,18000,18499,10110
61,80,18500,18999,10302
61,80,19000,19499,10495
61,80,19500,19999,10687
61,80,20000,20499,10877
61,80,20500,20999,11070
61,80,21000,21499,11261
61,80,21500,21999,11451
61,80,22000,22499,11645
61,80,22500,22999,11836
61,80,23000,23499,12028
61,80,23500,23999,12220
81,100,1000,1099,1512
81,100,1100,1199,1596
81,100,1200,1299,1683
81,100,1300,1399,1766
81,100,1400,1499,1852
81,100,1500,1599,1937
81,100,1600,1699,2020
81,100,1700,1799,2107
81,100,1800,1899,2190
81,100,1900,1999,2274
81,100,2000,2099,2343
81,100,2100,2199,2397
81,100,2200,2299,2450
81,100,2300,2399,2503
81,100,2400,2499,2556
81,100,2500,2599,2608
81,100,2600,2699,2661
81,100,2700,2799,2714
81,100,2800,2899,2765
81,100,2900,2999,2820
81,100,3000,3099,2871
81,100,3100,3199,2923
81,100,3200,3299,2977
81,100,3300,3399,3029
81,100,3400,3499,3083
81,100,3500,3599,3135
81,100,3600,3699,3187
81,100,3700,3799,3241
81,100,3800,3899,3293
81,100,3900,3999,3345
81,100,4000,4199,3428
81,100,4200,4399,3542
81,100,4400,4599,3654
81,100,4600,4799,3767
81,100,4800,4999,3878
81,100,5000,5199,3993
81,100,5200,5399,4107
81,100,5400,5599,4219
81,100,5600,5799,4332
81,100,5800,5999,4443
81,100,6000,6199,4556
81,100,6200,6399,4670
81,100,6400,6599,4784
81,100,6600,6799,4894
81,100,6800,6999,5007
81,100,7000,7199,5120
81,100,7200,7399,5235
81,100,7400,7599,5346
81,100,7600,7799,5458
81,100,7800,7999,5572
81,100,8000,8199,5683
81,100,8200,8399,5796
81,100,8400,8599,5904
81,100,8600,8799,6015
81,100,8800,8999,6126
81,100,9000,9199,6237
81,100,9200,9399,6346
81,100,9400,9599,6457
81,100,9600,9799,6568
81,100,9800,9999,6679
81,100,10000,10199,6790
81,100,10200,10399,6899
81,100,10400,10599,7009
81,100,10600,10799,7121
81,100,10800,10999,7231
81,100,11000,11199,7342
81,100,11200,11399,7452
81,100,11400,11599,7563
81,100,11600,11799,7673
81,100,11800,11999,7785
81,100,12000,12499,7950
81,100,12500,12999,8174
81,100,13000,13499,8397
81,100,13500,13999,8620
81,100,14000,14499,8844
81,100,14500,14999,9069
81,100,15000,15499,9291
81,100,15500,15999,9515
81,100,16000,16499,9715
81,100,16500,16999,9916
81,100,17000,17499,10117
81,100,17500,17999,10318
81,100,18000,18499,10519
81,100,18500,18999,10720
81,100,19000,19499,10921
81,100,19500,19999,11122
81,100,20000,20499,11322
81,100,20500,20999,11525
81,100,21000,21499,11724
81,100,21500,21999,11926
81,100,22000,22499,12125
81,100,22500,22999,12326
81,100,23000,23499,12528
81,100,23500,23999,12728
101,120,1000,1099,1541
101,120,1100,1199,1629
101,120,1200,1299,1715
101,120,1300,1399,1803
101,120,1400,1499,1891
101,120,1500,1599,1977
101,120,1600,1699,2065
101,120,1700,1799,2152
101,120,1800,1899,2240
101,120,1900,1999,2325
101,120,2000,2099,2399
101,120,2100,2199,2453
101,120,2200,2299,2510
101,120,2300,2399,2564
101,120,2400,2499,2619
101,120,2500,2599,2675
101,120,2600,2699,2731
101,120,2700,2799,2786
101,120,2800,2899,2841
101,120,2900,2999,2895
101,120,3000,3099,2953
101,120,3100,3199,3007
101,120,3200,3299,3062
101,120,3300,3399,3118
101,120,3400,3499,3174
101,120,3500,3599,3229
101,120,3600,3699,3284
101,120,3700,3799,3339
101,120,3800,3899,3395
101,120,3900,3999,3450
101,120,4000,4199,3538
101,120,4200,4399,3653
101,120,4400,4599,3770
101,120,4600,4799,3889
101,120,4800,4999,4006
101,120,5000,5199,4124
101,120,5200,5399,4241
101,120,5400,5599,4359
101,120,5600,5799,4475
101,120,5800,5999,4593
101,120,6000,6199,4710
101,120,6200,6399,4829
101,120,6400,6599,4946
101,120,6600,6799,5062
101,120,6800,6999,5180
101,120,7000,7199,5297
101,120,7200,7399,5415
101,120,7400,7599,5533
101,120,7600,7799,5650
101,120,7800,7999,5767
101,120,8000,8199,5883
101,120,8200,8399,5998
101,120,8400,8599,6114
101,120,8600,8799,6228
101,120,8800,8999,6342
101,120,9000,9199,6458
101,120,9200,9399,6574
101,120,9400,9599,6688
101,120,9600,9799,6803
101,120,9800,9999,6916
101,120,10000,10199,7033
101,120,10200,10399,7147
101,120,10400,10599,7262
101,120,10600,10799,7377
101,120,10800,10999,7491
101,120,11000,11199,7607
101,120,11200,11399,7721
101,120,11400,11599,7837
101,120,11600,11799,7951
101,120,11800,11999,8067
101,120,12000,12499,8241
101,120,12500,12999,8474
101,120,13000,13499,8707
101,120,13500,13999,8943
101,120,14000,14499,9175
101,120,14500,14999,9409
101,120,15000,15499,9643
101,120,15500,15999,9876
101,120,16000,16499,10086
101,120,16500,16999,10296
101,120,17000,17499,10508
101,120,17500,17999,10718
101,120,18000,18499,10928
101,120,18500,18999,11138
101,120,19000,19499,11347
101,120,19500,19999,11559
101,120,20000,20499,11769
101,120,20500,20999,11980
101,120,21000,21499,12190
101,120,21500,21999,12401
101,120,22000,22499,12611
101,120,22500,22999,12821
101,120,23000,23499,13031
101,120,23500,23999,13242
121,140,1000,1099,1568
121,140,1100,1199,1659
121,140,1200,1299,1748
121,140,1300,1399,1839
121,140,1400,1499,1929
121,140,1500,1599,2019
121,140,1600,1699,2109
121,140,1700,1799,2199
121,140,1800,1899,2289
121,140,1900,1999,2379
121,140,2000,2099,2453
121,140,2100,2199,2511
121,140,2200,2299,2569
121,140,2300,2399,2626
121,140,2400,2499,2685
121,140,2500,2599,2742
121,140,2600,2699,2800
121,140,2700,2799,2858
121,140,2800,2899,2917
121,140,2900,2999,2974
121,140,3000,3099,3032
121,140,3100,3199,3091
121,140,3200,3299,3148
121,140,3300,3399,3205
121,140,3400,3499,3264
121,140,3500,3599,3322
121,140,3600,3699,3381
121,140,3700,3799,3438
121,140,3800,3899,3495
121,140,3900,3999,3554
121,140,4000,4199,3645
121,140,4200,4399,3766
121,140,4400,4599,3887
121,140,4600,4799,4009
121,140,4800,4999,4131
121,140,5000,5199,4255
121,140,5200,5399,4377
121,140,5400,5599,4498
121,140,5600,5799,4620
121,140,5800,5999,4742
121,140,6000,6199,4864
121,140,6200,6399,4986
121,140,6400,6599,5108
121,140,6600,6799,5231
121,140,6800,6999,5352
121,140,7000,7199,5474
121,140,7200,7399,5597
121,140,7400,7599,5719
121,140,7600,7799,5841
121,140,7800,7999,5962
121,140,8000,8199,6084
121,140,8200,8399,6203
121,140,8400,8599,6323
121,140,8600,8799,6440
121,140,8800,8999,6561
121,140,9000,9199,6681
121,140,9200,9399,6800
121,140,9400,9599,6917
121,140,9600,9799,7037
121,140,9800,9999,7156
121,140,10000,10199,7275
121,140,10200,10399,7397
121,140,10400,10599,7514
121,140,10600,10799,7632
121,140,10800,10999,7753
121,140,11000,11199,7872
121,140,11200,11399,7991
121,140,11400,11599,8110
121,140,11600,11799,8230
121,140,11800,11999,8348
121,140,12000,12499,8531
121,140,12500,12999,8773
121,140,13000,13499,9018
121,140,13500,13999,9263
121,140,14000,14499,9507
121,140,14500,14999,9750
121,140,15000,15499,9994
121,140,15500,15999,10239
121,140,16000,16499,10457
121,140,16500,16999,10678
121,140,17000,17499,10897
121,140,17500,17999,11117
121,140,18000,18499,11335
121,140,18500,18999,11556
121,140,19000,19499,11776
121,140,19500,19999,11995
121,140,20000,20499,12215
121,140,20500,20999,12433
121,140,21000,21499,12654
121,140,21500,21999,12873
121,140,22000,22499,13093
121,140,22500,22999,13312
121,140,23000,23499,13532
121,140,23500,23999,13752
141,160,1000,1099,1597
141,160,1100,1199,1690
141,160,1200,1299,1782
141,160,1300,1399,1874
141,160,1400,1499,1967
141,160,1500,1599,2059
141,160,1600,1699,2153
141,160,1700,1799,2246
141,160,1800,1899,2337
141,160,1900,1999,2430
141,160,2000,2099,2508
141,160,2100,2199,2568
141,160,2200,2299,2627
141,160,2300,2399,2689
141,160,2400,2499,2748
141,160,2500,2599,2810
141,160,2600,2699,2870
141,160,2700,2799,2931
141,160,2800,2899,2990
141,160,2900,2999,3051
141,160,3000,3099,3112
141,160,3100,3199,3174
141,160,3200,3299,3235
141,160,3300,3399,3294
141,160,3400,3499,3356
141,160,3500,3599,3415
141,160,3600,3699,3475
141,160,3700,3799,3538
141,160,3800,3899,3597
141,160,3900,3999,3659
141,160,4000,4199,3752
141,160,4200,4399,3877
141,160,4400,4599,4005
141,160,4600,4799,4131
141,160,4800,4999,4259
141,160,5000,5199,4384
141,160,5200,5399,4512
141,160,5400,5599,4638
141,160,5600,5799,4764
141,160,5800,5999,4891
141,160,6000,6199,5017
141,160,6200,6399,5145
141,160,6400,6599,5271
141,160,6600,6799,5399
141,160,6800,6999,5526
141,160,7000,7199,5652
141,160,7200,7399,5778
141,160,7400,7599,5905
141,160,7600,7799,6032
141,160,7800,7999,6159
141,160,8000,8199,6284
141,160,8200,8399,6406
141,160,8400,8599,6531
141,160,8600,8799,6655
141,160,8800,8999,6778
141,160,9000,9199,6901
141,160,9200,9399,7023
141,160,9400,9599,7149
141,160,9600,9799,7272
141,160,9800,9999,7397
141,160,10000,10199,7520
141,160,10200,10399,7643
141,160,10400,10599,7766
141,160,10600,10799,7890
141,160,10800,10999,8014
141,160,11000,11199,8137
141,160,11200,11399,8261
141,160,11400,11599,8385
141,160,11600,11799,8508
141,160,11800,11999,8632
141,160,12000,12499,8821
141,160,12500,12999,9075
141,160,13000,13499,9328
141,160,13500,13999,9583
141,160,14000,14499,9838
141,160,14500,14999,10093
141,160,15000,15499,10346
141,160,15500,15999,10600
141,160,16000,16499,10828
141,160,16500,16999,11057
141,160,17000,17499,11287
141,160,17500,17999,11517
141,160,18000,18499,11744
141,160,18500,18999,11972
141,160,19000,19499,12202
141,160,19500,19999,12430
141,160,20000,20499,12661
141,160,20500,20999,12889
141,160,21000,21499,13118
141,160,21500,21999,13346
141,160,22000,22499,13575
141,160,22500,22999,13805
141,160,23000,23499,14032
141,160,23500,23999,14262
161,180,1000,1099,1627
161,180,1100,1199,1721
161,180,1200,1299,1816
161,180,1300,1399,1911
161,180,1400,1499,2006
161,180,1500,1599,2101
161,180,1600,1699,2198
161,180,1700,1799,2293
161,180,1800,1899,2387
161,180,1900,1999,2481
161,180,2000,2099,2562
161,180,2100,2199,2624
161,180,2200,2299,2688
161,180,2300,2399,2750
161,180,2400,2499,2814
161,180,2500,2599,2877
161,180,2600,2699,2941
161,180,2700,2799,3003
161,180,2800,2899,3066
161,180,2900,2999,3131
161,180,3000,3099,3193
161,180,3100,3199,3255
161,180,3200,3299,3319
161,180,3300,3399,3383
161,180,3400,3499,3446
161,180,3500,3599,3508
161,180,3600,3699,3572
161,180,3700,3799,3635
161,180,3800,3899,3698
161,180,3900,3999,3762
161,180,4000,4199,3859
161,180,4200,4399,3990
161,180,4400,4599,4122
161,180,4600,4799,4254
161,180,4800,4999,4384
161,180,5000,5199,4516
161,180,5200,5399,4647
161,180,5400,5599,4778
161,180,5600,5799,4909
161,180,5800,5999,5041
161,180,6000,6199,5172
161,180,6200,6399,5304
161,180,6400,6599,5436
161,180,6600,6799,5567
161,180,6800,6999,5699
161,180,7000,7199,5828
161,180,7200,7399,5960
161,180,7400,7599,6091
161,180,7600,7799,6223
161,180,7800,7999,6354
161,180,8000,8199,6483
161,180,8200,8399,6610
161,180,8400,8599,6739
161,180,8600,8799,6867
161,180,8800,8999,6995
161,180,9000,9199,7123
161,180,9200,9399,7252
161,180,9400,9599,7378
161,180,9600,9799,7508
161,180,9800,9999,7634
161,180,10000,10199,7763
161,180,10200,10399,7891
161,180,10400,10599,8019
161,180,10600,10799,8147
161,180,10800,10999,8276
161,180,11000,11199,8403
161,180,11200,11399,8531
161,180,11400,11599,8659
161,180,11600,11799,8787
161,180,11800,11999,8914
161,180,12000,12499,9110
161,180,12500,12999,9375
161,180,13000,13499,9640
161,180,13500,13999,9904
161,180,14000,14499,10167
161,180,14500,14999,10433
161,180,15000,15499,10698
161,180,15500,15999,10962
161,180,16000,16499,11199
161,180,16500,16999,11438
161,180,17000,17499,11676
161,180,17500,17999,11914
161,180,18000,18499,12152
161,180,18500,18999,12391
161,180,19000,19499,12628
161,180,19500,19999,12867
161,180,20000,20499,13105
161,180,20500,20999,13343
161,180,21000,21499,13581
161,180,21500,21999,13820
161,180,22000,22499,14057
161,180,22500,22999,14296
161,180,23000,23499,14534
161,180,23500,23999,14771
181,200,1000,1099,1655
181,200,1100,1199,1752
181,200,1200,1299,1850
181,200,1300,1399,1948
181,200,1400,1499,2045
181,200,1500,1599,2142
181,200,1600,1699,2242
181,200,1700,1799,2338
181,200,1800,1899,2436
181,200,1900,1999,2534
181,200,2000,2099,2615
181,200,2100,2199,2681
181,200,2200,2299,2747
181,200,2300,2399,2813
181,200,2400,2499,2879
181,200,2500,2599,2944
181,200,2600,2699,3010
181,200,2700,2799,3077
181,200,2800,2899,3142
181,200,2900,2999,3207
181,200,3000,3099,3274
181,200,3100,3199,3339
181,200,3200,3299,3405
181,200,3300,3399,3470
181,200,3400,3499,3538
181,200,3500,3599,3601
181,200,3600,3699,3669
181,200,3700,3799,3732
181,200,3800,3899,3800
181,200,3900,3999,3865
181,200,4000,4199,3966
181,200,4200,4399,4103
181,200,4400,4599,4238
181,200,4600,4799,4375
181,200,4800,4999,4511
181,200,5000,5199,4646
181,200,5200,5399,4781
181,200,5400,5599,4917
181,200,5600,5799,5053
181,200,5800,5999,5190
181,200,6000,6199,5325
181,200,6200,6399,5462
181,200,6400,6599,5598
181,200,6600,6799,5733
181,200,6800,6999,5869
181,200,7000,7199,6006
181,200,7200,7399,6142
181,200,7400,7599,6278
181,200,7600,7799,6415
181,200,7800,7999,6550
181,200,8000,8199,6685
181,200,8200,8399,6816
181,200,8400,8599,6949
181,200,8600,8799,7082
181,200,8800,8999,7214
181,200,9000,9199,7346
181,200,9200,9399,7477
181,200,9400,9599,7610
181,200,9600,9799,7742
181,200,9800,9999,7875
181,200,10000,10199,8007
181,200,10200,10399,8140
181,200,10400,10599,8271
181,200,10600,10799,8403
181,200,10800,10999,8536
181,200,11000,11199,8667
181,200,11200,11399,8800
181,200,11400,11599,8931
181,200,11600,11799,9063
181,200,11800,11999,9196
181,200,12000,12499,9401
181,200,12500,12999,9675
181,200,13000,13499,9950
181,200,13500,13999,10227
181,200,14000,14499,10501
181,200,14500,14999,10774
181,200,15000,15499,11050
181,200,15500,15999,11325
181,200,16000,16499,11573
181,200,16500,16999,11822
181,200,17000,17499,12068
181,200,17500,17999,12315
181,200,18000,18499,12563
181,200,18500,18999,12812
181,200,19000,19499,13057
181,200,19500,19999,13305
181,200,20000,20499,13554
181,200,20500,20999,13801
181,200,21000,21499,14048
181,200,21500,21999,14296
181,200,22000,22499,14543
181,200,22500,22999,14792
181,200,23000,23499,15038
181,200,23500,23999,15286
201,250,1000,1099,1687
201,250,1100,1199,1788
201,250,1200,1299,1888
201,250,1300,1399,1989
201,250,1400,1499,2090
201,250,1500,1599,2189
201,250,1600,1699,2290
201,250,1700,1799,2391
201,250,1800,1899,2491
201,250,1900,1999,2591
201,250,2000,2099,2677
201,250,2100,2199,2745
201,250,2200,2299,2814
201,250,2300,2399,2882
201,250,2400,2499,2953
201,250,2500,2599,3021
201,250,2600,2699,3090
201,250,2700,2799,3157
201,250,2800,2899,3227
201,250,2900,2999,3294
201,250,3000,3099,3365
201,250,3100,3199,3433
201,250,3200,3299,3502
201,250,3300,3399,3570
201,250,3400,3499,3638
201,250,3500,3599,3707
201,250,3600,3699,3775
201,250,3700,3799,3846
201,250,3800,3899,3913
201,250,3900,3999,3982
201,250,4000,4199,4087
201,250,4200,4399,4228
201,250,4400,4599,4370
201,250,4600,4799,4512
201,250,4800,4999,4652
201,250,5000,5199,4793
201,250,5200,5399,4935
201,250,5400,5599,5076
201,250,5600,5799,5217
201,250,5800,5999,5358
201,250,6000,6199,5500
201,250,6200,6399,5641
201,250,6400,6599,5780
201,250,6600,6799,5922
201,250,6800,6999,6064
201,250,7000,7199,6204
201,250,7200,7399,6345
201,250,7400,7599,6487
201,250,7600,7799,6628
201,250,7800,7999,6769
201,250,8000,8199,6909
201,250,8200,8399,7046
201,250,8400,8599,7182
201,250,8600,8799,7320
201,250,8800,8999,7457
201,250,9000,9199,7593
201,250,9200,9399,7731
201,250,9400,9599,7868
201,250,9600,9799,8005
201,250,9800,9999,8144
201,250,10000,10199,8281
201,250,10200,10399,8417
201,250,10400,10599,8555
201,250,10600,10799,8692
201,250,10800,10999,8828
201,250,11000,11199,8966
201,250,11200,11399,9103
201,250,11400,11599,9239
201,250,11600,11799,9377
201,250,11800,11999,9515
201,250,12000,12499,9726
201,250,12500,12999,10013
201,250,13000,13499,10299
201,250,13500,13999,10587
201,250,14000,14499,10873
201,250,14500,14999,11159
201,250,15000,15499,11445
201,250,15500,15999,11732
201,250,16000,16499,11990
201,250,16500,16999,12248
201,250,17000,17499,12506
201,250,17500,17999,12763
201,250,18000,18499,13022
201,250,18500,18999,13279
201,250,19000,19499,13536
201,250,19500,19999,13795
201,250,20000,20499,14052
201,250,20500,20999,14311
201,250,21000,21499,14568
201,250,21500,21999,14826
201,250,22000,22499,15084
201,250,22500,22999,15341
201,250,23000,23499,15599
201,250,23500,23999,15857
251,300,1000,1099,1722
251,300,1100,1199,1826
251,300,1200,1299,1931
251,300,1300,1399,2033
251,300,1400,1499,2138
251,300,1500,1599,2243
251,300,1600,1699,2346
251,300,1700,1799,2450
251,300,1800,1899,2555
251,300,1900,1999,2657
251,300,2000,2099,2744
251,300,2100,2199,2817
251,300,2200,2299,2889
251,300,2300,2399,2962
251,300,2400,2499,3033
251,300,2500,2599,3105
251,300,2600,2699,3178
251,300,2700,2799,3249
251,300,2800,2899,3320
251,300,2900,2999,3394
251,300,3000,3099,3464
251,300,3100,3199,3538
251,300,3200,3299,3608
251,300,3300,3399,3680
251,300,3400,3499,3753
251,300,3500,3599,3824
251,300,3600,3699,3897
251,300,3700,3799,3969
251,300,3800,3899,4039
251,300,3900,3999,4113
251,300,4000,4199,4221
251,300,4200,4399,4369
251,300,4400,4599,4516
251,300,4600,4799,4664
251,300,4800,4999,4808
251,300,5000,5199,4957
251,300,5200,5399,5104
251,300,5400,5599,5250
251,300,5600,5799,5398
251,300,5800,5999,5545
251,300,6000,6199,5691
251,300,6200,6399,5838
251,300,6400,6599,5985
251,300,6600,6799,6132
251,300,6800,6999,6279
251,300,7000,7199,6426
251,300,7200,7399,6574
251,300,7400,7599,6720
251,300,7600,7799,6867
251,300,7800,7999,7014
251,300,8000,8199,7159
251,300,8200,8399,7301
251,300,8400,8599,7444
251,300,8600,8799,7586
251,300,8800,8999,7729
251,300,9000,9199,7872
251,300,9200,9399,8015
251,300,9400,9599,8157
251,300,9600,9799,8299
251,300,9800,9999,8441
251,300,10000,10199,8585
251,300,10200,10399,8727
251,300,10400,10599,8870
251,300,10600,10799,9012
251,300,10800,10999,9155
251,300,11000,11199,9298
251,300,11200,11399,9440
251,300,11400,11599,9582
251,300,11600,11799,9725
251,300,11800,11999,9869
251,300,12000,12499,10090
251,300,12500,12999,10388
251,300,13000,13499,10689
251,300,13500,13999,10987
251,300,14000,14499,11287
251,300,14500,14999,11585
251,300,15000,15499,11885
251,300,15500,15999,12186
251,300,16000,16499,12455
251,300,16500,16999,12724
251,300,17000,17499,12993
251,300,17500,17999,13264
251,300,18000,18499,13534
251,300,18500,18999,13803
251,300,19000,19499,14073
251,300,19500,19999,14341
251,300,20000,20499,14612
251,300,20500,20999,14882
251,300,21000,21499,15151
251,300,21500,21999,15420
251,300,22000,22499,15691
251,300,22500,22999,15960
251,300,23000,23499,16230
251,300,23500,23999,16500
301,350,1000,1099,1757
301,350,1100,1199,1865
301,350,1200,1299,1971
301,350,1300,1399,2079
301,350,1400,1499,2185
301,350,1500,1599,2294
301,350,1600,1699,2401
301,350,1700,1799,2509
301,350,1800,1899,2614
301,350,1900,1999,2721
301,350,2000,2099,2813
301,350,2100,2199,2888
301,350,2200,2299,2964
301,350,2300,2399,3039
301,350,2400,2499,3113
301,350,2500,2599,3188
301,350,2600,2699,3264
301,350,2700,2799,3339
301,350,2800,2899,3414
301,350,2900,2999,3490
301,350,3000,3099,3565
301,350,3100,3199,3639
301,350,3200,3299,3715
301,350,3300,3399,3792
301,350,3400,3499,3865
301,350,3500,3599,3942
