dist_mi_min,dist_mi_max,weight_lbs_min,weight_lbs_max,rate
601,650,19500,19999,13205
601,650,20000,20499,13477
601,650,20500,20999,13748
601,650,21000,21499,14020
601,650,21500,21999,14292
601,650,22000,22499,14565
601,650,22500,22999,14837
601,650,23000,23499,15109
601,650,23500,23999,15381
651,700,1000,1099,1498
651,700,1100,1199,1586
651,700,1200,1299,1671
651,700,1300,1399,1757
651,700,1400,1499,1844
651,700,1500,1599,1931
651,700,1600,1699,2015
651,700,1700,1799,2102
651,700,1800,1899,2187
651,700,1900,1999,2273
651,700,2000,2099,2358
651,700,2100,2199,2436
651,700,2200,2299,2517
651,700,2300,2399,2595
651,700,2400,2499,2674
651,700,2500,2599,2752
651,700,2600,2699,2833
651,700,2700,2799,2913
651,700,2800,2899,2990
651,700,2900,2999,3070
651,700,3000,3099,3149
651,700,3100,3199,3229
651,700,3200,3299,3308
651,700,3300,3399,3387
651,700,3400,3499,3465
651,700,3500,3599,3546
651,700,3600,3699,3624
651,700,3700,3799,3704
651,700,3800,3899,3783
651,700,3900,3999,3862
651,700,4000,4199,3965
651,700,4200,4399,4090
651,700,4400,4599,4217
651,700,4600,4799,4341
651,700,4800,4999,4469
651,700,5000,5199,4594
651,700,5200,5399,4720
651,700,5400,5599,4845
651,700,5600,5799,4972
651,700,5800,5999,5097
651,700,6000,6199,5223
651,700,6200,6399,5349
651,700,6400,6599,5474
651,700,6600,6799,5600
651,700,6800,6999,5726
651,700,7000,7199,5852
651,700,7200,7399,5978
651,700,7400,7599,6104
651,700,7600,7799,6228
651,700,7800,7999,6355
651,700,8000,8199,6483
651,700,8200,8399,6614
651,700,8400,8599,6745
651,700,8600,8799,6877
651,700,8800,8999,7008
651,700,9000,9199,7140
651,700,9200,9399,7271
651,700,9400,9599,7403
651,700,9600,9799,7534
651,700,9800,9999,7665
651,700,10000,10199,7796
651,700,10200,10399,7928
651,700,10400,10599,8057
651,700,10600,10799,8189
651,700,10800,10999,8321
651,700,11000,11199,8452
651,700,11200,11399,8584
651,700,11400,11599,8715
651,700,11600,11799,8847
651,700,11800,11999,8977
651,700,12000,12499,9199
651,700,12500,12999,9514
651,700,13000,13499,9828
651,700,13500,13999,10141
651,700,14000,14499,10455
651,700,14500,14999,10769
651,700,15000,15499,11083
651,700,15500,15999,11397
651,700,16000,16499,11680
651,700,16500,16999,11963
651,700,17000,17499,12246
651,700,17500,17999,12528
651,700,18000,18499,12812
651,700,18500,18999,13093
651,700,19000,19499,13377
651,700,19500,19999,13659
651,700,20000,20499,13942
651,700,20500,20999,14224
651,700,21000,21499,14508
651,700,21500,21999,14790
651,700,22000,22499,15073
651,700,22500,22999,15354
651,700,23000,23499,15639
651,700,23500,23999,15920
701,750,1000,1099,1549
701,750,1100,1199,1634
701,750,1200,1299,1721
701,750,1300,1399,1807
701,750,1400,1499,1894
701,750,1500,1599,1980
701,750,1600,1699,2066
701,750,1700,1799,2153
701,750,1800,1899,2238
701,750,1900,1999,2324
701,750,2000,2099,2410
701,750,2100,2199,2490
701,750,2200,2299,2573
701,750,2300,2399,2655
701,750,2400,2499,2736
701,750,2500,2599,2820
701,750,2600,2699,2898
701,750,2700,2799,2982
701,750,2800,2899,3063
701,750,2900,2999,3145
701,750,3000,3099,3228
701,750,3100,3199,3308
701,750,3200,3299,3391
701,750,3300,3399,3472
701,750,3400,3499,3554
701,750,3500,3599,3636
701,750,3600,3699,3718
701,750,3700,3799,3800
701,750,3800,3899,3882
701,750,3900,3999,3964
701,750,4000,4199,4070
701,750,4200,4399,4200
701,750,4400,4599,4329
701,750,4600,4799,4460
701,750,4800,4999,4590
701,750,5000,5199,4719
701,750,5200,5399,4848
701,750,5400,5599,4979
701,750,5600,5799,5109
701,750,5800,5999,5240
701,750,6000,6199,5369
701,750,6200,6399,5500
701,750,6400,6599,5628
701,750,6600,6799,5759
701,750,6800,6999,5889
701,750,7000,7199,6020
701,750,7200,7399,6148
701,750,7400,7599,6279
701,750,7600,7799,6409
701,750,7800,7999,6539
701,750,8000,8199,6672
701,750,8200,8399,6808
701,750,8400,8599,6944
701,750,8600,8799,7080
701,750,8800,8999,7217
701,750,9000,9199,7353
701,750,9200,9399,7487
701,750,9400,9599,7624
701,750,9600,9799,7760
701,750,9800,9999,7895
701,750,10000,10199,8031
701,750,10200,10399,8168
701,750,10400,10599,8303
701,750,10600,10799,8439
701,750,10800,10999,8575
701,750,11000,11199,8711
701,750,11200,11399,8849
701,750,11400,11599,8984
701,750,11600,11799,9120
701,750,11800,11999,9257
701,750,12000,12499,9486
701,750,12500,12999,9813
701,750,13000,13499,10138
701,750,13500,13999,10463
701,750,14000,14499,10789
701,750,14500,14999,11115
701,750,15000,15499,11439
701,750,15500,15999,11764
701,750,16000,16499,12058
701,750,16500,16999,12352
701,750,17000,17499,12645
701,750,17500,17999,12937
701,750,18000,18499,13230
701,750,18500,18999,13523
701,750,19000,19499,13816
701,750,19500,19999,14108
701,750,20000,20499,14403
701,750,20500,20999,14694
701,750,21000,21499,14988
701,750,21500,21999,15281
701,750,22000,22499,15573
701,750,22500,22999,15866
701,750,23000,23499,16159
701,750,23500,23999,16451
751,800,1000,1099,1597
751,800,1100,1199,1685
751,800,1200,1299,1769
751,800,1300,1399,1857
751,800,1400,1499,1945
751,800,1500,1599,2030
751,800,1600,1699,2117
751,800,1700,1799,2203
751,800,1800,1899,2290
751,800,1900,1999,2376
751,800,2000,2099,2462
751,800,2100,2199,2545
751,800,2200,2299,2629
751,800,2300,2399,2715
751,800,2400,2499,2799
751,800,2500,2599,2883
751,800,2600,2699,2968
751,800,2700,2799,3051
751,800,2800,2899,3136
751,800,2900,2999,3222
751,800,3000,3099,3305
751,800,3100,3199,3389
751,800,3200,3299,3473
751,800,3300,3399,3558
751,800,3400,3499,3643
751,800,3500,3599,3726
751,800,3600,3699,3811
751,800,3700,3799,3896
751,800,3800,3899,3980
751,800,3900,3999,4064
751,800,4000,4199,4174
751,800,4200,4399,4308
751,800,4400,4599,4442
751,800,4600,4799,4576
751,800,4800,4999,4710
751,800,5000,5199,4844
751,800,5200,5399,4979
751,800,5400,5599,5112
751,800,5600,5799,5248
751,800,5800,5999,5382
751,800,6000,6199,5515
751,800,6200,6399,5650
751,800,6400,6599,5783
751,800,6600,6799,5917
751,800,6800,6999,6051
751,800,7000,7199,6186
751,800,7200,7399,6320
751,800,7400,7599,6455
751,800,7600,7799,6589
751,800,7800,7999,6724
751,800,8000,8199,6860
751,800,8200,8399,7002
751,800,8400,8599,7142
751,800,8600,8799,7282
751,800,8800,8999,7422
751,800,9000,9199,7565
751,800,9200,9399,7706
751,800,9400,9599,7845
751,800,9600,9799,7986
751,800,9800,9999,8128
751,800,10000,10199,8268
751,800,10200,10399,8409
751,800,10400,10599,8549
751,800,10600,10799,8690
751,800,10800,10999,8831
751,800,11000,11199,8971
751,800,11200,11399,9113
751,800,11400,11599,9254
751,800,11600,11799,9394
751,800,11800,11999,9535
751,800,12000,12499,9773
751,800,12500,12999,10110
751,800,13000,13499,10449
751,800,13500,13999,10785
751,800,14000,14499,11122
751,800,14500,14999,11459
751,800,15000,15499,11796
751,800,15500,15999,12135
751,800,16000,16499,12439
751,800,16500,16999,12740
751,800,17000,17499,13043
751,800,17500,17999,13348
751,800,18000,18499,13652
751,800,18500,18999,13956
751,800,19000,19499,14260
751,800,19500,19999,14562
751,800,20000,20499,14866
751,800,20500,20999,15169
751,800,21000,21499,15472
751,800,21500,21999,15777
751,800,22000,22499,16080
751,800,22500,22999,16383
751,800,23000,23499,16687
751,800,23500,23999,16991
801,850,1000,1099,1647
801,850,1100,1199,1734
801,850,1200,1299,1820
801,850,1300,1399,1907
801,850,1400,1499,1994
801,850,1500,1599,2081
801,850,1600,1699,2166
801,850,1700,1799,2254
801,850,1800,1899,2339
801,850,1900,1999,2427
801,850,2000,2099,2515
801,850,2100,2199,2600
801,850,2200,2299,2688
801,850,2300,2399,2774
801,850,2400,2499,2862
801,850,2500,2599,2947
801,850,2600,2699,3035
801,850,2700,2799,3122
801,850,2800,2899,3208
801,850,2900,2999,3295
801,850,3000,3099,3383
801,850,3100,3199,3468
801,850,3200,3299,3556
801,850,3300,3399,3644
801,850,3400,3499,3730
801,850,3500,3599,3818
801,850,3600,3699,3904
801,850,3700,3799,3992
801,850,3800,3899,4078
801,850,3900,3999,4165
801,850,4000,4199,4277
801,850,4200,4399,4417
801,850,4400,4599,4554
801,850,4600,4799,4693
801,850,4800,4999,4831
801,850,5000,5199,4971
801,850,5200,5399,5108
801,850,5400,5599,5246
801,850,5600,5799,5385
801,850,5800,5999,5523
801,850,6000,6199,5663
801,850,6200,6399,5801
801,850,6400,6599,5939
801,850,6600,6799,6077
801,850,6800,6999,6216
801,850,7000,7199,6353
801,850,7200,7399,6491
801,850,7400,7599,6631
801,850,7600,7799,6768
801,850,7800,7999,6907
801,850,8000,8199,7048
801,850,8200,8399,7194
801,850,8400,8599,7340
801,850,8600,8799,7485
801,850,8800,8999,7630
801,850,9000,9199,7775
801,850,9200,9399,7922
801,850,9400,9599,8068
801,850,9600,9799,8214
801,850,9800,9999,8359
801,850,10000,10199,8504
801,850,10200,10399,8650
801,850,10400,10599,8795
801,850,10600,10799,8942
801,850,10800,10999,9086
801,850,11000,11199,9231
801,850,11200,11399,9377
801,850,11400,11599,9523
801,850,11600,11799,9669
801,850,11800,11999,9814
801,850,12000,12499,10059
801,850,12500,12999,10410
801,850,13000,13499,10758
801,850,13500,13999,11106
801,850,14000,14499,11454
801,850,14500,14999,11804
801,850,15000,15499,12153
801,850,15500,15999,12502
801,850,16000,16499,12816
801,850,16500,16999,13130
801,850,17000,17499,13442
801,850,17500,17999,13756
801,850,18000,18499,14071
801,850,18500,18999,14384
801,850,19000,19499,14698
801,850,19500,19999,15013
801,850,20000,20499,15326
801,850,20500,20999,15641
801,850,21000,21499,15955
801,850,21500,21999,16268
801,850,22000,22499,16581
801,850,22500,22999,16894
801,850,23000,23499,17209
801,850,23500,23999,17523
851,900,1000,1099,1697
851,900,1100,1199,1783
851,900,1200,1299,1870
851,900,1300,1399,1958
851,900,1400,1499,2043
851,900,1500,1599,2130
851,900,1600,1699,2217
851,900,1700,1799,2304
851,900,1800,1899,2390
851,900,1900,1999,2477
851,900,2000,2099,2565
851,900,2100,2199,2656
851,900,2200,2299,2744
851,900,2300,2399,2835
851,900,2400,2499,2923
851,900,2500,2599,3012
851,900,2600,2699,3103
851,900,2700,2799,3192
851,900,2800,2899,3281
851,900,2900,2999,3371
851,900,3000,3099,3460
851,900,3100,3199,3550
851,900,3200,3299,3639
851,900,3300,3399,3728
851,900,3400,3499,3819
851,900,3500,3599,3908
851,900,3600,3699,3997
851,900,3700,3799,4087
851,900,3800,3899,4176
851,900,3900,3999,4266
851,900,4000,4199,4382
851,900,4200,4399,4525
851,900,4400,4599,4668
851,900,4600,4799,4810
851,900,4800,4999,4952
851,900,5000,5199,5095
851,900,5200,5399,5238
851,900,5400,5599,5379
851,900,5600,5799,5523
851,900,5800,5999,5666
851,900,6000,6199,5809
851,900,6200,6399,5951
851,900,6400,6599,6092
851,900,6600,6799,6236
851,900,6800,6999,6379
851,900,7000,7199,6522
851,900,7200,7399,6663
851,900,7400,7599,6807
851,900,7600,7799,6949
851,900,7800,7999,7092
851,900,8000,8199,7239
851,900,8200,8399,7388
851,900,8400,8599,7538
851,900,8600,8799,7687
851,900,8800,8999,7839
851,900,9000,9199,7988
851,900,9200,9399,8140
851,900,9400,9599,8289
851,900,9600,9799,8439
851,900,9800,9999,8591
851,900,10000,10199,8740
851,900,10200,10399,8891
851,900,10400,10599,9040
851,900,10600,10799,9190
851,900,10800,10999,9340
851,900,11000,11199,9490
851,900,11200,11399,9642
851,900,11400,11599,9792
851,900,11600,11799,9942
851,900,11800,11999,10093
851,900,12000,12499,10347
851,900,12500,12999,10707
851,900,13000,13499,11069
851,900,13500,13999,11428
851,900,14000,14499,11790
851,900,14500,14999,12149
851,900,15000,15499,12510
851,900,15500,15999,12869
851,900,16000,16499,13194
851,900,16500,16999,13519
851,900,17000,17499,13842
851,900,17500,17999,14166
851,900,18000,18499,14491
851,900,18500,18999,14816
851,900,19000,19499,15139
851,900,19500,19999,15464
851,900,20000,20499,15789
851,900,20500,20999,16113
851,900,21000,21499,16436
851,900,21500,21999,16759
851,900,22000,22499,17085
851,900,22500,22999,17409
851,900,23000,23499,17733
851,900,23500,23999,18057
901,950,1000,1099,1746
901,950,1100,1199,1833
901,950,1200,1299,1919
901,950,1300,1399,2006
901,950,1400,1499,2094
901,950,1500,1599,2179
901,950,1600,1699,2267
901,950,1700,1799,2354
901,950,1800,1899,2441
901,950,1900,1999,2529
901,950,2000,2099,2617
901,950,2100,2199,2710
901,950,2200,2299,2801
901,950,2300,2399,2893
901,950,2400,2499,2986
901,950,2500,2599,3078
901,950,2600,2699,3171
901,950,2700,2799,3262
901,950,2800,2899,3354
901,950,2900,2999,3447
901,950,3000,3099,3539
901,950,3100,3199,3630
901,950,3200,3299,3722
901,950,3300,3399,3815
901,950,3400,3499,3906
901,950,3500,3599,3998
901,950,3600,3699,4090
901,950,3700,3799,4181
901,950,3800,3899,4274
901,950,3900,3999,4368
901,950,4000,4199,4485
901,950,4200,4399,4632
901,950,4400,4599,4779
901,950,4600,4799,4927
901,950,4800,4999,5073
901,950,5000,5199,5221
901,950,5200,5399,5367
901,950,5400,5599,5514
901,950,5600,5799,5662
901,950,5800,5999,5808
901,950,6000,6199,5955
901,950,6200,6399,6101
901,950,6400,6599,6248
901,950,6600,6799,6394
901,950,6800,6999,6542
901,950,7000,7199,6688
901,950,7200,7399,6835
901,950,7400,7599,6981
901,950,7600,7799,7128
901,950,7800,7999,7275
901,950,8000,8199,7426
901,950,8200,8399,7580
901,950,8400,8599,7735
901,950,8600,8799,7891
901,950,8800,8999,8045
901,950,9000,9199,8200
901,950,9200,9399,8356
901,950,9400,9599,8512
901,950,9600,9799,8665
901,950,9800,9999,8821
901,950,10000,10199,8976
901,950,10200,10399,9131
901,950,10400,10599,9285
901,950,10600,10799,9441
901,950,10800,10999,9595
901,950,11000,11199,9750
901,950,11200,11399,9905
901,950,11400,11599,10060
901,950,11600,11799,10216
901,950,11800,11999,10371
901,950,12000,12499,10634
901,950,12500,12999,11007
901,950,13000,13499,11379
901,950,13500,13999,11750
901,950,14000,14499,12122
901,950,14500,14999,12495
901,950,15000,15499,12866
901,950,15500,15999,13239
901,950,16000,16499,13573
901,950,16500,16999,13907
901,950,17000,17499,14243
901,950,17500,17999,14577
901,950,18000,18499,14911
901,950,18500,18999,15247
901,950,19000,19499,15582
901,950,19500,19999,15916
901,950,20000,20499,16252
901,950,20500,20999,16585
901,950,21000,21499,16922
901,950,21500,21999,17255
901,950,22000,22499,17590
901,950,22500,22999,17924
901,950,23000,23499,18259
901,950,23500,23999,18594
951,1000,1000,1099,1796
951,1000,1100,1199,1882
951,1000,1200,1299,1969
951,1000,1300,1399,2056
951,1000,1400,1499,2144
951,1000,1500,1599,2230
951,1000,1600,1699,2318
951,1000,1700,1799,2405
951,1000,1800,1899,2491
951,1000,1900,1999,2578
951,1000,2000,2099,2670
951,1000,2100,2199,2764
951,1000,2200,2299,2858
951,1000,2300,2399,2954
951,1000,2400,2499,3048
951,1000,2500,2599,3143
951,1000,2600,2699,3238
951,1000,2700,2799,3332
951,1000,2800,2899,3427
951,1000,2900,2999,3520
951,1000,3000,3099,3616
951,1000,3100,3199,3711
951,1000,3200,3299,3806
951,1000,3300,3399,3900
951,1000,3400,3499,3995
951,1000,3500,3599,4089
951,1000,3600,3699,4182
951,1000,3700,3799,4277
951,1000,3800,3899,4374
951,1000,3900,3999,4468
951,1000,4000,4199,4590
951,1000,4200,4399,4741
951,1000,4400,4599,4892
951,1000,4600,4799,5043
951,1000,4800,4999,5193
951,1000,5000,5199,5346
951,1000,5200,5399,5497
951,1000,5400,5599,5648
951,1000,5600,5799,5799
951,1000,5800,5999,5949
951,1000,6000,6199,6101
951,1000,6200,6399,6251
951,1000,6400,6599,6402
951,1000,6600,6799,6553
951,1000,6800,6999,6704
951,1000,7000,7199,6856
951,1000,7200,7399,7006
951,1000,7400,7599,7156
951,1000,7600,7799,7309
951,1000,7800,7999,7459
951,1000,8000,8199,7615
951,1000,8200,8399,7774
951,1000,8400,8599,7935
951,1000,8600,8799,8094
951,1000,8800,8999,8253
951,1000,9000,9199,8413
951,1000,9200,9399,8572
951,1000,9400,9599,8733
951,1000,9600,9799,8893
951,1000,9800,9999,9052
951,1000,10000,10199,9214
951,1000,10200,10399,9371
951,1000,10400,10599,9531
951,1000,10600,10799,9692
951,1000,10800,10999,9851
951,1000,11000,11199,10011
951,1000,11200,11399,10170
951,1000,11400,11599,10331
951,1000,11600,11799,10491
951,1000,11800,11999,10651
951,1000,12000,12499,10921
951,1000,12500,12999,11305
951,1000,13000,13499,11689
951,1000,13500,13999,12072
951,1000,14000,14499,12456
951,1000,14500,14999,12839
951,1000,15000,15499,13223
951,1000,15500,15999,13606
951,1000,16000,16499,13952
951,1000,16500,16999,14297
951,1000,17000,17499,14642
951,1000,17500,17999,14987
951,1000,18000,18499,15332
951,1000,18500,18999,15678
951,1000,19000,19499,16022
951,1000,19500,19999,16368
951,1000,20000,20499,16713
951,1000,20500,20999,17058
951,1000,21000,21499,17403
951,1000,21500,21999,17748
951,1000,22000,22499,18093
951,1000,22500,22999,18439
951,1000,23000,23499,18785
951,1000,23500,23999,19128
